unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
50736,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Calima Rio COL VC,,,m,,,,,FLMNH,,Samuel Landrian,duplicate,3.933333333,-76.51666667,Brown
50737,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50738,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50739,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50740,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50741,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50742,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50743,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50744,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50745,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,hembra,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50746,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
50747,cydno,cydno cydnides Heliconius,,,zelinde x cydnides,macho,Rio Calima Near Rio Bravo COL VC,,,m,,May-Aug,1988,,FLMNH,,Samuel Landrian,duplicate,3.907455556,-76.62491111,Geonames + Google Earth
59805,cydno,cydno cydnides Heliconius,,,,unknown,Circasia COL QU,,,m,,,,,LeCrom Point localities,,NEIL ROSSER,,4.61889,-75.63583,Geonames
59806,cydno,cydno cydnides Heliconius,,,,unknown,Manizales COL CD,,,m,,,,,LeCrom Point localities,,NEIL ROSSER,,5.083333333,-75.53333333,Brown
60264,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_325,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,6.594154,-75.17051,LeCrom
60265,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_326,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,6.520979,-75.431847,LeCrom
60266,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_327,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,6.228281,-75.679247,LeCrom
60267,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_328,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.754388,-75.383064,LeCrom
60268,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_329,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.379968,-75.373128,LeCrom
60269,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_330,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.080083,-75.49661,LeCrom
60270,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_331,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,5.005111,-75.717114,LeCrom
60271,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_332,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.836794,-76.268557,LeCrom
60272,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_333,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.713311,-75.733835,LeCrom
60273,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_334,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.499078,-75.922332,LeCrom
60274,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_335,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,4.162121,-76.300013,LeCrom
60275,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_336,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,3.826335,-76.42446,LeCrom
60276,cydno,cydno cydnides Heliconius,,,,unknown,LeCrom_337,,,m,,,,,LeCrom Book Georeferenced,,NEIL ROSSER,,3.743233,-76.636557,LeCrom
